,A.0_ID flood wave shape,A.1_Bmax,A.1_Brate,A.1_pfail,A.2_Bmax,A.2_Brate,A.2_pfail,A.3_Bmax,A.3_Brate,A.3_pfail,A.4_Bmax,A.4_Brate,A.4_pfail,A.5_Bmax,A.5_Brate,A.5_pfail,discount rate 0,discount rate 1,discount rate 2,0_RfR 0,0_RfR 1,0_RfR 2,1_RfR 0,1_RfR 1,1_RfR 2,2_RfR 0,2_RfR 1,2_RfR 2,3_RfR 0,3_RfR 1,3_RfR 2,4_RfR 0,4_RfR 1,4_RfR 2,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.1_DikeIncrease 2,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.2_DikeIncrease 2,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.3_DikeIncrease 2,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.4_DikeIncrease 2,A.5_DikeIncrease 0,A.5_DikeIncrease 1,A.5_DikeIncrease 2,EWS_DaysToThreat,scenario,policy,model
1330,84,208.98840781938944,1.0,0.11115804597575146,92.41155434763235,10,0.32250472903176014,133.94451152232293,1.5,0.9183787817132067,146.95138630896906,10,0.9638592349502498,90.79784588469752,10,0.5690734616158709,2.5,3.5,3.5,0,1,1,1,0,0,1,1,1,1,1,0,0,1,0,2,3,7,2,9,0,7,3,2,10,2,3,5,8,8,0,340,1,dikesnet
1331,16,139.17300139809737,1.5,0.10099611422339712,100.23814309740551,1.0,0.6048301251753884,128.7367083072046,1.0,0.5553778762937858,111.43891808918175,1.5,0.8366250871812214,243.17534995789458,1.0,0.9324042236204424,1.5,1.5,1.5,0,1,1,1,0,0,1,1,1,1,1,0,0,1,0,2,3,7,2,9,0,7,3,2,10,2,3,5,8,8,0,341,1,dikesnet
1332,57,235.0239357324105,1.5,0.7044887693012685,154.38814524655461,1.0,0.23431123762041456,170.9640093409796,1.0,0.3300185046226467,138.51292426645088,1.0,0.5400565265507853,291.67925491572356,10,0.7932861693066313,4.5,2.5,2.5,0,1,1,1,0,0,1,1,1,1,1,0,0,1,0,2,3,7,2,9,0,7,3,2,10,2,3,5,8,8,0,342,1,dikesnet
1333,94,116.55045241133541,10,0.8554182109462051,276.10824765693656,1.5,0.3304050655659919,144.8660620566912,10,0.4684009910439347,144.60643581685935,1.0,0.8434602703336666,133.5696416980104,1.5,0.187313297771779,2.5,1.5,2.5,0,1,1,1,0,0,1,1,1,1,1,0,0,1,0,2,3,7,2,9,0,7,3,2,10,2,3,5,8,8,0,343,1,dikesnet
1334,115,64.46863423337625,1.0,0.09670585365654748,43.77472112206036,1.5,0.4731093824449076,294.5490685013829,1.5,0.8530307691300784,322.0820358160646,1.5,0.24421552456282358,127.84488678963797,10,0.6451208089457728,2.5,3.5,1.5,0,1,1,1,0,0,1,1,1,1,1,0,0,1,0,2,3,7,2,9,0,7,3,2,10,2,3,5,8,8,0,344,1,dikesnet
1335,116,211.7916754574121,1.5,0.9778258379273063,297.9840637455374,1.5,0.9713496128397796,113.85088192015702,10,0.10911302203366814,54.28543064788302,1.0,0.4025891843384885,138.4513676028926,1.5,0.4165924373876744,4.5,3.5,4.5,0,1,1,1,0,0,1,1,1,1,1,0,0,1,0,2,3,7,2,9,0,7,3,2,10,2,3,5,8,8,0,345,1,dikesnet
1336,78,58.36882401702353,1.5,0.5859648963484929,112.85091270194948,10,0.6095833997239549,109.96691099191683,1.0,0.48872346674201184,156.33444870054728,1.5,0.6543478060511438,280.8015772971555,1.0,0.37674809846444784,2.5,2.5,1.5,0,1,1,1,0,0,1,1,1,1,1,0,0,1,0,2,3,7,2,9,0,7,3,2,10,2,3,5,8,8,0,346,1,dikesnet
1337,49,65.41922585716473,10,0.8182824145785155,135.3837427657746,10,0.23036989393507282,304.4750485120539,1.0,0.6275493058011141,47.390307480585875,1.0,0.05627776026176437,276.8263896546,1.0,0.8377998807819965,2.5,1.5,4.5,0,1,1,1,0,0,1,1,1,1,1,0,0,1,0,2,3,7,2,9,0,7,3,2,10,2,3,5,8,8,0,347,1,dikesnet
1338,36,317.29189919885584,1.5,0.8366876563807628,173.79162399279505,10,0.7902903807997647,61.01498627006284,1.5,0.2771693253913241,42.06879239755057,10,0.5127596117658383,160.28877160472356,1.5,0.7868249118874714,2.5,4.5,1.5,0,1,1,1,0,0,1,1,1,1,1,0,0,1,0,2,3,7,2,9,0,7,3,2,10,2,3,5,8,8,0,348,1,dikesnet
1339,29,229.9542573384236,1.5,0.5311700971866256,345.85890979373124,1.5,0.6770071761287414,148.14989633251545,1.0,0.9478026302129947,185.75777559725597,1.5,0.7370714520764693,223.88890374872815,1.0,0.09734895533377799,2.5,4.5,4.5,0,1,1,1,0,0,1,1,1,1,1,0,0,1,0,2,3,7,2,9,0,7,3,2,10,2,3,5,8,8,0,349,1,dikesnet
1340,3,209.31466467512254,1.0,0.6436297504387589,224.11081512275456,1.5,0.8624465642061314,250.77572560260634,1.5,0.18665857943753886,99.93265412471084,1.0,0.581133176987818,162.36904240820488,10,0.35976010631239613,4.5,4.5,1.5,0,1,1,1,0,0,1,1,1,1,1,0,0,1,0,2,3,7,2,9,0,7,3,2,10,2,3,5,8,8,0,350,1,dikesnet
1341,75,251.2708567080121,1.0,0.39800983099844334,265.4388607481436,1.0,0.8555497660636943,319.69947547273483,1.0,0.7148872106422339,283.41544195600915,1.0,0.4405486122806511,130.45749615134167,1.0,0.5381723677330853,2.5,4.5,4.5,0,1,1,1,0,0,1,1,1,1,1,0,0,1,0,2,3,7,2,9,0,7,3,2,10,2,3,5,8,8,0,351,1,dikesnet
1342,75,267.5487776825559,10,0.8549534237216349,219.50690544350832,10,0.39580984646078493,56.11806790893236,1.0,0.2464834955886475,31.364525561622376,1.0,0.6980598449188362,154.22126308296342,1.5,0.4984979068717385,2.5,2.5,4.5,0,1,1,1,0,0,1,1,1,1,1,0,0,1,0,2,3,7,2,9,0,7,3,2,10,2,3,5,8,8,0,352,1,dikesnet
1343,121,253.17447443854547,1.5,0.6894194319178316,274.9374667159965,1.0,0.32192512251432254,37.51413670963987,1.5,0.030474141414967668,151.29938311385433,1.5,0.457813254599711,236.22981008605643,10,0.7749560840353682,3.5,4.5,2.5,0,1,1,1,0,0,1,1,1,1,1,0,0,1,0,2,3,7,2,9,0,7,3,2,10,2,3,5,8,8,0,353,1,dikesnet
1344,26,331.53744133057114,1.0,0.7646916316255157,328.5895781804141,1.0,0.13040415617599183,308.0770382022477,1.5,0.5732460790795941,194.71365971820038,1.5,0.012199013889569173,271.1217248555597,1.0,0.37733301822611515,4.5,4.5,3.5,0,1,1,1,0,0,1,1,1,1,1,0,0,1,0,2,3,7,2,9,0,7,3,2,10,2,3,5,8,8,0,354,1,dikesnet
1345,29,254.699000623814,10,0.1532185198444493,122.41416608727107,10,0.17439058274339483,134.25727758127397,10,0.2580347207082132,254.36819452277825,1.0,0.4551784921364317,185.4984343766753,1.5,0.9231263297167552,3.5,3.5,2.5,0,1,1,1,0,0,1,1,1,1,1,0,0,1,0,2,3,7,2,9,0,7,3,2,10,2,3,5,8,8,0,355,1,dikesnet
1346,93,212.58398172878205,1.0,0.9967098968801928,154.6059439828761,1.5,0.6793096154048865,265.6642592792888,1.0,0.8559544881130314,231.74611163607045,1.5,0.046096479059886286,287.7852743761095,1.5,0.4607493366951652,1.5,4.5,3.5,0,1,1,1,0,0,1,1,1,1,1,0,0,1,0,2,3,7,2,9,0,7,3,2,10,2,3,5,8,8,0,356,1,dikesnet
1347,90,93.8391656024643,1.0,0.3876264567203301,287.74049659951675,1.5,0.7846595507381112,81.24750730448426,1.0,0.08752529605402344,230.2200081100646,10,0.3361490859617942,346.1061673327033,1.5,0.025050357646620038,3.5,1.5,4.5,0,1,1,1,0,0,1,1,1,1,1,0,0,1,0,2,3,7,2,9,0,7,3,2,10,2,3,5,8,8,0,357,1,dikesnet
1348,81,138.9100824849227,1.5,0.9911542150208678,130.19599345414895,10,0.9312413736929831,115.95674937965444,1.0,0.5286396105502936,283.96066727655466,1.0,0.3966244451413852,42.00387502554911,1.0,0.2657422436435334,4.5,3.5,3.5,0,1,1,1,0,0,1,1,1,1,1,0,0,1,0,2,3,7,2,9,0,7,3,2,10,2,3,5,8,8,0,358,1,dikesnet
1349,47,313.24420453341895,1.0,0.9896041471734601,133.54204578486957,1.5,0.617306426688968,330.8420319443137,1.5,0.895794368248354,184.20161830014587,10,0.30606849243466555,140.8987094516786,1.5,0.7804126362368732,3.5,4.5,1.5,0,1,1,1,0,0,1,1,1,1,1,0,0,1,0,2,3,7,2,9,0,7,3,2,10,2,3,5,8,8,0,359,1,dikesnet
1350,25,37.776204599483265,10,0.7165978827106216,49.12012213864531,1.0,0.7544438183987231,257.97819517905225,1.5,0.8380868673147099,339.0906213593904,10,0.5288783427097771,152.74807731326268,1.0,0.8781584263867029,1.5,3.5,3.5,0,1,1,1,0,0,1,1,1,1,1,0,0,1,0,2,3,7,2,9,0,7,3,2,10,2,3,5,8,8,0,360,1,dikesnet
1351,66,183.70444330993263,1.5,0.9858836609114432,61.18206454236897,1.5,0.9325894192894767,138.26584393186448,10,0.7068832868965249,246.74648190165667,1.0,0.3562430815981731,205.98064932447627,1.0,0.3404815400518911,1.5,2.5,1.5,0,1,1,1,0,0,1,1,1,1,1,0,0,1,0,2,3,7,2,9,0,7,3,2,10,2,3,5,8,8,0,361,1,dikesnet
1352,44,123.50576223086163,10,0.10103006521759243,326.46233810253693,1.5,0.8772819410215018,184.5572283445328,1.0,0.6182859462563032,231.41050233350398,10,0.4237256923618792,328.14586588477437,1.0,0.14550435768055178,2.5,1.5,2.5,0,1,1,1,0,0,1,1,1,1,1,0,0,1,0,2,3,7,2,9,0,7,3,2,10,2,3,5,8,8,0,362,1,dikesnet
1353,57,237.82825139178703,1.0,0.22230022630236485,162.90766407898485,1.0,0.17314460316131136,248.2482105614485,1.0,0.22928037552946157,197.94038306393955,1.5,0.45288051078271946,292.2276842816586,1.0,0.612945469183776,1.5,1.5,2.5,0,1,1,1,0,0,1,1,1,1,1,0,0,1,0,2,3,7,2,9,0,7,3,2,10,2,3,5,8,8,0,363,1,dikesnet
1354,97,319.95845963817436,1.5,0.1689048027689226,221.17958247149372,1.5,0.8096568306684765,167.38037806722278,1.5,0.8037477022512024,256.35475042760544,1.5,0.21110329810063716,218.30244238649226,1.5,0.8069077506856307,3.5,3.5,3.5,0,1,1,1,0,0,1,1,1,1,1,0,0,1,0,2,3,7,2,9,0,7,3,2,10,2,3,5,8,8,0,364,1,dikesnet
1355,74,130.1875893378355,1.0,0.6587893058759089,93.44359334597198,10,0.21305016445102315,69.68221333695249,10,0.3718111036734458,221.92956458080513,1.5,0.09506210418216741,248.00619633106407,10,0.48298775695826995,2.5,2.5,3.5,0,1,1,1,0,0,1,1,1,1,1,0,0,1,0,2,3,7,2,9,0,7,3,2,10,2,3,5,8,8,0,365,1,dikesnet
1356,33,83.61060967493547,1.0,0.5323262747124037,254.29469751068964,1.5,0.9671081978490363,87.21639100198585,1.5,0.2604604931960116,176.5200659541738,1.0,0.23843448841553264,265.24701062066896,1.5,0.8652464822145176,2.5,2.5,1.5,0,1,1,1,0,0,1,1,1,1,1,0,0,1,0,2,3,7,2,9,0,7,3,2,10,2,3,5,8,8,0,366,1,dikesnet
1357,61,303.3104706151773,1.5,0.1271489112072918,66.78081776622267,1.0,0.8588302720214941,164.95228749647399,1.0,0.19945907854461847,343.90214610780106,10,0.9528705498299613,182.5412352810222,1.5,0.3751358643584978,3.5,4.5,1.5,0,1,1,1,0,0,1,1,1,1,1,0,0,1,0,2,3,7,2,9,0,7,3,2,10,2,3,5,8,8,0,367,1,dikesnet
1358,11,283.31886994630554,1.5,0.49722070337868857,34.84672308053065,10,0.7537098417758104,94.49480075309391,1.5,0.6203307659216072,290.9733695868671,10,0.5657081314148447,226.7719887866208,1.5,0.10479500500936827,1.5,3.5,1.5,0,1,1,1,0,0,1,1,1,1,1,0,0,1,0,2,3,7,2,9,0,7,3,2,10,2,3,5,8,8,0,368,1,dikesnet
1359,112,130.644961769794,1.5,0.9462853727727755,228.727311275095,1.0,0.22701450539589713,224.42479481671666,1.5,0.9547088452525444,245.53825118855653,1.5,0.2747829271000414,320.57621366204285,1.0,0.4742588502771044,1.5,4.5,1.5,0,1,1,1,0,0,1,1,1,1,1,0,0,1,0,2,3,7,2,9,0,7,3,2,10,2,3,5,8,8,0,369,1,dikesnet
1360,86,163.76319224773562,1.5,0.5011761358633765,108.2468149450753,1.5,0.26942021704502706,300.3878090354791,1.5,0.412720244135385,186.94037284137008,1.5,0.9113537040855497,146.81644386697187,1.5,0.5015683642392913,3.5,4.5,4.5,0,1,1,1,0,0,1,1,1,1,1,0,0,1,0,2,3,7,2,9,0,7,3,2,10,2,3,5,8,8,0,370,1,dikesnet
1361,64,149.9132938372634,1.5,0.46273631095631784,303.7452426875221,1.0,0.7567482238315669,232.9325030686772,1.0,0.5410694436792308,228.73014562898726,1.0,0.705086164353115,219.79570863163082,1.0,0.49608152482111445,4.5,3.5,2.5,0,1,1,1,0,0,1,1,1,1,1,0,0,1,0,2,3,7,2,9,0,7,3,2,10,2,3,5,8,8,0,371,1,dikesnet
1362,82,154.9716861347755,1.5,0.41612220686089674,149.4485722911653,10,0.927455400472282,53.528685613138194,1.0,0.028949532033148744,97.10304192437646,10,0.32266309344570426,326.6105622216243,10,0.5706084126046282,4.5,3.5,1.5,0,1,1,1,0,0,1,1,1,1,1,0,0,1,0,2,3,7,2,9,0,7,3,2,10,2,3,5,8,8,0,372,1,dikesnet
1363,45,139.52428993597835,1.0,0.2561084613517432,197.83529049260952,1.5,0.9867678144049542,109.07570308428434,1.5,0.8168218851378892,99.44706322226634,10,0.5524051891188717,166.5845578059673,1.5,0.049249851524291975,1.5,1.5,1.5,0,1,1,1,0,0,1,1,1,1,1,0,0,1,0,2,3,7,2,9,0,7,3,2,10,2,3,5,8,8,0,373,1,dikesnet
1364,80,155.58630809232795,1.0,0.0784282653134738,181.7350030330573,10,0.3258903917256067,214.96646878354744,10,0.9700486599695686,63.963907968394686,10,0.03396748616343926,70.85219448841502,1.0,0.017524035201653465,4.5,3.5,3.5,0,1,1,1,0,0,1,1,1,1,1,0,0,1,0,2,3,7,2,9,0,7,3,2,10,2,3,5,8,8,0,374,1,dikesnet
1365,90,343.5641128821346,1.0,0.1350343557292863,82.79059330228993,1.0,0.5270638719942898,296.66024446072936,1.0,0.11001970985733332,46.61818798047371,10,0.9721510346908313,127.04638382075949,1.0,0.6479364364903284,1.5,1.5,4.5,0,1,1,1,0,0,1,1,1,1,1,0,0,1,0,2,3,7,2,9,0,7,3,2,10,2,3,5,8,8,0,375,1,dikesnet
1366,131,271.64175196545534,1.5,0.7561554103039951,68.73528071963067,1.5,0.010541699112521083,125.9462265759589,10,0.2853564679988212,146.054125404413,1.0,0.3327894223272407,244.54176638030583,1.0,0.6407414478375645,1.5,2.5,4.5,0,1,1,1,0,0,1,1,1,1,1,0,0,1,0,2,3,7,2,9,0,7,3,2,10,2,3,5,8,8,0,376,1,dikesnet
1367,42,191.7705487219175,1.5,0.7671336426075734,39.18564691928963,1.5,0.9660475085244588,175.38481550465733,10,0.14490161959751696,284.9982398443718,10,0.17315834670268912,258.520903126302,10,0.09222421463392483,1.5,2.5,2.5,0,1,1,1,0,0,1,1,1,1,1,0,0,1,0,2,3,7,2,9,0,7,3,2,10,2,3,5,8,8,0,377,1,dikesnet
1368,124,43.35767394374449,1.5,0.11332977487992572,257.57012234113347,1.0,0.963336813833824,169.61334227769302,10,0.3254203414524208,145.38610161897125,1.5,0.3038328832594789,81.73590582123136,1.0,0.6091482787423396,1.5,1.5,1.5,0,1,1,1,0,0,1,1,1,1,1,0,0,1,0,2,3,7,2,9,0,7,3,2,10,2,3,5,8,8,0,378,1,dikesnet
1369,85,289.0574994491741,1.0,0.021272630582012016,47.57204073002588,1.5,0.22685106693381868,274.95019562673747,1.5,0.10019938487665445,270.4476462856892,1.0,0.30258090357912343,136.4051535815151,10,0.40985259433318494,3.5,4.5,2.5,0,1,1,1,0,0,1,1,1,1,1,0,0,1,0,2,3,7,2,9,0,7,3,2,10,2,3,5,8,8,0,379,1,dikesnet
1370,112,342.4733003546183,10,0.584283244746914,287.1649328405054,1.5,0.4222452711187245,340.21765497223515,1.0,0.11116636955222935,341.5984476797234,1.0,0.7939585095454338,287.433416124027,10,0.17107809096212173,1.5,1.5,1.5,0,1,1,1,0,0,1,1,1,1,1,0,0,1,0,2,3,7,2,9,0,7,3,2,10,2,3,5,8,8,0,380,1,dikesnet
1371,117,232.8002586484917,1.5,0.922802456820429,211.13888479059145,1.0,0.740016177699768,47.80722498453673,1.5,0.5924504103213225,278.7354293056683,10,0.6935112143697729,196.25714999054702,1.0,0.8130292818074818,3.5,2.5,3.5,0,1,1,1,0,0,1,1,1,1,1,0,0,1,0,2,3,7,2,9,0,7,3,2,10,2,3,5,8,8,0,381,1,dikesnet
1372,130,111.62658133466878,1.5,0.15633429695168213,55.494628711405404,1.5,0.3981150700439876,206.26372163315395,10,0.09378008007918803,165.9772517225801,1.5,0.33153304235249487,297.4498383411718,1.5,0.2753025315868044,1.5,2.5,2.5,0,1,1,1,0,0,1,1,1,1,1,0,0,1,0,2,3,7,2,9,0,7,3,2,10,2,3,5,8,8,0,382,1,dikesnet
1373,78,297.79166280333607,10,0.5462437004439552,148.82901491380653,1.5,0.49753354668100946,111.5902892885761,1.5,0.7533431505592901,227.07194115118168,1.0,0.446263773471783,255.2953950638888,10,0.11913069227768536,2.5,3.5,3.5,0,1,1,1,0,0,1,1,1,1,1,0,0,1,0,2,3,7,2,9,0,7,3,2,10,2,3,5,8,8,0,383,1,dikesnet
1374,92,142.4196665916879,1.0,0.6493664605791514,75.56767981267171,1.5,0.5792314776232552,235.96302693203228,1.5,0.37959055010098863,110.62813803320645,10,0.7806330530338048,149.08187314837124,1.5,0.816615682510006,2.5,4.5,2.5,0,1,1,1,0,0,1,1,1,1,1,0,0,1,0,2,3,7,2,9,0,7,3,2,10,2,3,5,8,8,0,384,1,dikesnet
1375,90,286.3859652953062,1.5,0.035462991937881404,325.55094565433757,1.0,0.7011626258705218,288.4189865579937,1.5,0.027841111210258083,81.53799217592382,10,0.5538944776839563,347.96565476264755,10,0.456738539855256,4.5,1.5,1.5,0,1,1,1,0,0,1,1,1,1,1,0,0,1,0,2,3,7,2,9,0,7,3,2,10,2,3,5,8,8,0,385,1,dikesnet
1376,124,177.76035960661747,10,0.8404112549570891,72.94693311686973,1.5,0.516489513976415,129.8936739860121,1.0,0.08501765397744872,175.74646570973525,10,0.7898120652305418,78.55574222862683,1.0,0.20087161784689345,3.5,4.5,3.5,0,1,1,1,0,0,1,1,1,1,1,0,0,1,0,2,3,7,2,9,0,7,3,2,10,2,3,5,8,8,0,386,1,dikesnet
1377,43,205.86221296701322,1.5,0.27373448144896356,45.03576229592716,1.0,0.7700657722969912,324.6608887818956,1.5,0.6723013685017944,258.121764705488,1.0,0.6518515202881455,120.49646490620205,1.5,0.09893088652141913,3.5,4.5,1.5,0,1,1,1,0,0,1,1,1,1,1,0,0,1,0,2,3,7,2,9,0,7,3,2,10,2,3,5,8,8,0,387,1,dikesnet
1378,13,122.57284444011951,1.5,0.46656957618233286,36.39610902462439,1.5,0.9411403734925632,77.08168740171817,1.0,0.2138945658252204,172.30976185260485,1.5,0.4644688755818619,175.9013306304879,1.5,0.622535925843429,1.5,1.5,1.5,0,1,1,1,0,0,1,1,1,1,1,0,0,1,0,2,3,7,2,9,0,7,3,2,10,2,3,5,8,8,0,388,1,dikesnet
1379,24,256.0454406121945,1.5,0.8396168611690812,201.6309608924932,10,0.996944859672749,170.1111607257077,1.5,0.03586208431138748,341.0381708894423,1.0,0.29574305166478404,263.9905373793359,10,0.9293592770736764,3.5,2.5,2.5,0,1,1,1,0,0,1,1,1,1,1,0,0,1,0,2,3,7,2,9,0,7,3,2,10,2,3,5,8,8,0,389,1,dikesnet
1380,32,83.95579701319132,1.5,0.5401180061834611,258.6668870472124,1.5,0.5268739646427679,189.05591673780754,1.5,0.8363419929022384,226.6905008606675,1.0,0.8357408445752169,204.78662927730556,1.5,0.213813337833551,1.5,3.5,2.5,0,1,1,1,0,0,1,1,1,1,1,0,0,1,0,2,3,7,2,9,0,7,3,2,10,2,3,5,8,8,0,390,1,dikesnet
1381,45,207.77761308094563,1.0,0.10758132289258394,333.050614573164,1.0,0.21689897021864202,165.7241073952515,1.0,0.8462562076509835,51.36494076538805,1.5,0.3796578927701284,60.95314486311243,10,0.5359621545960318,4.5,3.5,1.5,0,1,1,1,0,0,1,1,1,1,1,0,0,1,0,2,3,7,2,9,0,7,3,2,10,2,3,5,8,8,0,391,1,dikesnet
1382,88,295.6554002608157,1.0,0.26963947806728716,269.2159832655002,10,0.504794589592004,140.0343669706579,10,0.670671639183634,100.7194974339484,1.0,0.6622421846261026,303.47557073213324,1.0,0.4953818958365853,1.5,2.5,1.5,0,1,1,1,0,0,1,1,1,1,1,0,0,1,0,2,3,7,2,9,0,7,3,2,10,2,3,5,8,8,0,392,1,dikesnet
1383,128,213.64448932302477,1.5,0.42348260299467994,311.8455300414182,1.0,0.6120480073862705,52.49280449366371,1.5,0.7591632821000995,116.29200979879178,10,0.9946842940294374,147.9020618426857,1.5,0.8463922706369674,3.5,4.5,1.5,0,1,1,1,0,0,1,1,1,1,1,0,0,1,0,2,3,7,2,9,0,7,3,2,10,2,3,5,8,8,0,393,1,dikesnet
1384,76,127.5389022055144,1.0,0.9349033047434087,214.43495798919076,10,0.2620654996954353,87.83324451205795,1.5,0.5865949541431884,102.57776151790127,1.5,0.5254705554088392,87.30040646408119,1.5,0.4593313225200663,2.5,1.5,1.5,0,1,1,1,0,0,1,1,1,1,1,0,0,1,0,2,3,7,2,9,0,7,3,2,10,2,3,5,8,8,0,394,1,dikesnet
1385,3,260.80995470439285,10,0.020059811643016734,72.09508722953748,1.5,0.05058920466102025,247.87625776172692,1.0,0.9820246242867109,78.88922680760108,1.0,0.8106020408142489,174.44576747666582,1.5,0.7900217083560096,4.5,3.5,4.5,0,1,1,1,0,0,1,1,1,1,1,0,0,1,0,2,3,7,2,9,0,7,3,2,10,2,3,5,8,8,0,395,1,dikesnet
1386,3,193.04189526105966,1.0,0.762886777475495,196.72564659116136,10,0.5199669996006188,315.8267351685608,1.5,0.9934248776054311,335.8840165252672,1.5,0.9145935646995275,195.9055028745458,1.5,0.31228561946190764,4.5,3.5,2.5,0,1,1,1,0,0,1,1,1,1,1,0,0,1,0,2,3,7,2,9,0,7,3,2,10,2,3,5,8,8,0,396,1,dikesnet
1387,125,94.95066855315716,1.5,0.21126917103680332,319.31616898976046,1.5,0.2545688402137707,245.29999644205532,1.0,0.5129572056327178,63.48136126741665,1.0,0.06808498323592811,158.53690162871945,10,0.023891068252163063,4.5,2.5,4.5,0,1,1,1,0,0,1,1,1,1,1,0,0,1,0,2,3,7,2,9,0,7,3,2,10,2,3,5,8,8,0,397,1,dikesnet
1388,109,37.00610922669332,1.0,0.7085423416404106,188.42805923008828,10,0.6269319643290344,89.07121671746557,10,0.5828302608991608,53.91891422766602,1.0,0.5567171249359963,188.35989473344637,1.0,0.7001083639034646,1.5,2.5,1.5,0,1,1,1,0,0,1,1,1,1,1,0,0,1,0,2,3,7,2,9,0,7,3,2,10,2,3,5,8,8,0,398,1,dikesnet
1389,73,241.99208746065472,10,0.6178532439041164,266.02123416514905,10,0.229707740782934,141.4405582019578,1.5,0.20413172500616536,149.44240844001538,1.5,0.7507968311563168,325.70518776909984,1.5,0.6653092184460914,2.5,2.5,4.5,0,1,1,1,0,0,1,1,1,1,1,0,0,1,0,2,3,7,2,9,0,7,3,2,10,2,3,5,8,8,0,399,1,dikesnet
1390,47,138.21198849238456,10,0.7681304782497246,348.496879593136,1.0,0.5430023483357344,252.46779922090877,1.0,0.9642856521613883,79.11762918965991,1.0,0.6326030509780496,110.77676001675226,1.0,0.6053033463544422,1.5,3.5,1.5,0,1,1,1,0,0,1,1,1,1,1,0,0,1,0,2,3,7,2,9,0,7,3,2,10,2,3,5,8,8,0,400,1,dikesnet
1391,111,99.86217744449166,1.0,0.25310513029360626,121.66253866884057,1.5,0.6653094372611124,334.2628854004142,1.0,0.27105223722772315,281.6419632957061,1.5,0.8584538638691932,111.337880503848,1.0,0.6600326197833771,3.5,3.5,4.5,0,1,1,1,0,0,1,1,1,1,1,0,0,1,0,2,3,7,2,9,0,7,3,2,10,2,3,5,8,8,0,401,1,dikesnet
1392,2,283.8959009143872,10,0.41168151783798645,51.35851829846488,10,0.08669507109884897,330.1846023657257,1.5,0.061194068059569784,163.236047501947,1.5,0.7321340086296612,85.55419845307055,1.0,0.10586162122443095,1.5,4.5,2.5,0,1,1,1,0,0,1,1,1,1,1,0,0,1,0,2,3,7,2,9,0,7,3,2,10,2,3,5,8,8,0,402,1,dikesnet
1393,51,91.6818728995658,10,0.5976629461258826,122.71848382177232,1.0,0.961037719832542,123.2883168882974,1.5,0.21796998632053347,139.72819553567516,10,0.06585154380803408,270.0161594264436,1.5,0.714890751310254,3.5,3.5,4.5,0,1,1,1,0,0,1,1,1,1,1,0,0,1,0,2,3,7,2,9,0,7,3,2,10,2,3,5,8,8,0,403,1,dikesnet
1394,98,82.4920510013539,10,0.3279218440009628,127.02096386926436,10,0.446493495295646,300.93649528789865,1.0,0.8872146908293778,274.35045471663227,1.5,0.8039655790717263,182.92130059233082,10,0.6511016920392703,3.5,1.5,4.5,0,1,1,1,0,0,1,1,1,1,1,0,0,1,0,2,3,7,2,9,0,7,3,2,10,2,3,5,8,8,0,404,1,dikesnet
1395,64,31.67651880836523,1.0,0.8993547054019219,194.7462863164931,1.0,0.16458105886423172,146.29022764685882,10,0.09863524189365007,131.47560473105523,1.0,0.5462559537814926,304.92651002618237,1.0,0.7598474613567139,2.5,1.5,4.5,0,1,1,1,0,0,1,1,1,1,1,0,0,1,0,2,3,7,2,9,0,7,3,2,10,2,3,5,8,8,0,405,1,dikesnet
1396,115,162.406655815605,1.0,0.31455404481128163,296.6457423047948,1.0,0.589259657037298,110.95062229602006,10,0.7165305875266679,287.0915243632289,1.5,0.32741966800124767,121.70880978582053,1.0,0.8476605600743996,1.5,4.5,4.5,0,1,1,1,0,0,1,1,1,1,1,0,0,1,0,2,3,7,2,9,0,7,3,2,10,2,3,5,8,8,0,406,1,dikesnet
1397,37,301.8998008566958,1.5,0.7597756683232123,156.93325260295848,10,0.44919821035060764,208.23311850960832,1.0,0.20935782604695402,318.9969533467347,1.5,0.6780404550925891,277.80953850371577,1.5,0.7424984623128901,4.5,3.5,3.5,0,1,1,1,0,0,1,1,1,1,1,0,0,1,0,2,3,7,2,9,0,7,3,2,10,2,3,5,8,8,0,407,1,dikesnet
1398,28,162.9083131539985,10,0.714626240702756,86.37547811341372,1.0,0.6024043991697213,32.098499189389976,10,0.18318911493766216,93.5140913182905,1.5,0.35428128104991696,171.61729980784244,1.0,0.14999370357060496,3.5,3.5,1.5,0,1,1,1,0,0,1,1,1,1,1,0,0,1,0,2,3,7,2,9,0,7,3,2,10,2,3,5,8,8,0,408,1,dikesnet
1399,73,140.8726439277068,1.0,0.3725240399816409,217.38594517100404,10,0.03022573503649738,188.55676961667103,10,0.06920464170029035,266.02211280624067,10,0.21358798239492408,46.935668105031425,1.0,0.36091051036218375,1.5,1.5,1.5,0,1,1,1,0,0,1,1,1,1,1,0,0,1,0,2,3,7,2,9,0,7,3,2,10,2,3,5,8,8,0,409,1,dikesnet
